S,unsat,None,25,4,7,50,15,6,76.53,20.3 
S,sat,69,25,4,7,25,30,5,320.03,2328.58 
S,unsat,None,35,6,8,0,15,6,138.04,53.03 
S,sat,43,15,3,5,0,20,6,40.31,12.5 
S,sat,38,15,3,5,25,20,6,45.59,15.11 
S,unsat,None,35,6,8,50,15,6,140.95,71.91 
S,sat,44,15,3,5,50,20,6,45.4,13.55 
S,unsat,None,35,6,8,25,15,6,128.27,254.75 
S,sat,128,35,6,8,50,30,5,516.99,1656.14 
S,sat,53,25,4,7,0,20,6,128.49,181.3 
S,unsat,None,25,4,7,50,20,6,135.82,42.49 
S,sat,39,15,3,5,0,25,5,27.18,4422.81 
S,sat,56,25,4,7,25,20,6,106.06,347.67 
S,sat,53,15,3,5,0,25,6,48.73,17.08 
S,sat,42,15,3,5,25,25,6,69.64,21.41 
S,sat,48,15,3,5,50,25,6,69.21,31.91 
S,sat,101,35,6,8,50,20,6,163.41,428.05 
S,sat,95,35,6,8,25,20,6,196.59,400.48 
S,sat,97,35,6,8,0,20,6,209.42,725.24 
S,sat,61,25,4,7,0,25,6,207.8,1199.17 
S,sat,67,25,4,7,0,30,5,363.63,4721.25 
S,sat,115,35,6,8,0,30,5,589.32,3707.45 
S,sat,55,15,3,5,0,30,6,101.93,35.71 
S,sat,46,15,3,5,25,30,6,97.03,37.55 
S,unsat,None,25,4,7,50,25,6,178.01,1197.42 
S,sat,56,15,3,5,50,30,6,110.93,35.55 
S,sat,110,35,6,8,25,25,6,458.6,919.47 
S,sat,119,35,6,8,50,25,6,318.79,631.21 
S,sat,57,25,4,7,25,25,6,163.0,2774.51 
S,sat,115,35,6,8,0,25,6,422.38,2351.87 
S,sat,31,15,3,5,0,15,7,28.94,18.05 
S,sat,31,15,3,5,25,15,7,22.48,7.04 
S,sat,33,15,3,5,50,15,7,21.28,10.98 
S,unsat,None,25,4,7,0,15,7,67.37,22.06 
S,unsat,None,25,4,7,25,15,7,66.45,5.97 
S,unsat,None,25,4,7,50,15,7,57.47,6.21 
S,sat,64,25,4,7,0,30,6,231.66,1834.61 
S,unsat,None,35,6,8,0,15,7,220.77,57.19 
S,unsat,None,35,6,8,50,15,7,114.99,37.62 
S,unsat,None,35,6,8,25,15,7,120.3,45.22 
S,sat,29,15,3,5,0,20,7,66.15,28.93 
S,sat,38,15,3,5,25,20,7,58.23,42.51 
S,sat,36,15,3,5,50,20,7,49.63,76.78 
S,sat,142,35,6,8,25,30,6,583.63,1269.23 
S,unsat,None,25,4,7,50,20,7,126.21,178.82 
S,sat,136,35,6,8,50,30,6,559.22,1013.93 
S,unsat,None,25,4,7,25,20,7,116.83,333.66 
S,sat,57,25,4,7,0,20,7,134.36,428.83 
S,sat,47,15,3,5,0,25,7,77.34,29.8 
S,unsat,None,35,6,8,50,20,7,151.21,31.24 
S,unsat,None,35,6,8,25,20,7,174.89,32.75 
S,unsat,None,35,6,8,0,20,7,192.5,48.93 
S,sat,36,15,3,5,25,25,7,87.26,151.38 
S,sat,39,15,3,5,50,25,7,97.32,128.14 
S,sat,122,35,6,8,0,30,6,543.55,2627.99 
S,unsat,None,35,6,8,0,25,7,391.09,138.78 
S,unsat,None,35,6,8,25,25,7,339.36,77.62 
S,unsat,None,35,6,8,50,25,7,355.24,125.29 
S,sat,53,15,3,5,0,30,7,172.1,361.24 
S,sat,51,15,3,5,25,30,7,203.21,472.68 
S,sat,67,25,4,7,25,30,6,268.6,4904.08 
S,sat,48,15,3,5,50,30,7,202.85,647.97 
S,unknown,None,15,3,5,25,30,5,42.48,10801.24 
S,sat,60,25,4,7,0,25,7,186.03,3321.76 
S,unsat,None,35,6,8,25,30,7,629.71,913.9 
S,unsat,None,35,6,8,50,30,7,485.05,210.42 
S,sat,36,15,3,5,0,15,8,26.37,9.17 
S,unsat,None,15,3,5,25,15,8,21.33,7.8 
S,unsat,None,15,3,5,50,15,8,42.78,7.14 
S,sat,56,25,4,7,0,15,8,126.67,58.49 
S,unsat,None,25,4,7,25,15,8,83.79,40.79 
S,unsat,None,25,4,7,50,15,8,98.09,51.41 
S,unsat,None,35,6,8,0,15,8,173.61,38.66 
S,unsat,None,35,6,8,25,15,8,176.61,31.72 
S,unsat,None,35,6,8,50,15,8,156.66,35.48 
S,sat,41,15,3,5,0,20,8,47.86,31.79 
S,unsat,None,15,3,5,25,20,8,30.82,65.95 
S,unsat,None,15,3,5,50,20,8,42.18,40.46 
S,sat,60,25,4,7,0,20,8,155.92,151.77 
S,sat,64,25,4,7,25,20,8,141.4,156.16 
S,unknown,None,25,4,7,50,30,6,252.64,10803.53 
S,unsat,None,25,4,7,50,20,8,78.83,187.75 
S,sat,99,35,6,8,25,20,8,202.9,557.36 
S,sat,95,35,6,8,0,20,8,247.29,803.24 
S,sat,44,15,3,5,0,25,8,55.62,54.71 
S,sat,97,35,6,8,50,20,8,258.54,427.07 
S,unknown,None,25,4,7,25,25,7,163.17,10804.65 
S,unknown,None,25,4,7,50,25,7,183.73,10802.87 
S,sat,70,25,4,7,0,25,8,195.33,367.47 
S,sat,70,25,4,7,25,25,8,178.7,590.54 
S,unknown,None,25,4,7,0,30,7,324.38,10805.05 
S,unknown,None,25,4,7,25,30,7,259.78,10803.88 
S,unknown,None,25,4,7,50,30,7,263.25,10803.82 
S,sat,41,15,3,5,0,30,8,59.74,118.58 
S,unknown,None,35,6,8,0,30,7,603.02,10811.87 
S,sat,115,35,6,8,0,25,8,426.93,2138.79 
S,sat,117,35,6,8,25,25,8,359.53,1120.4 
S,sat,125,35,6,8,50,25,8,391.82,1032.79 
S,sat,75,25,4,7,0,30,8,271.73,2176.99 
S,sat,78,25,4,7,25,30,8,217.76,4836.24 
S,unknown,None,15,3,5,25,25,8,80.6,10803.08 
S,unknown,None,15,3,5,50,25,8,51.65,10801.14 
S,sat,37,15,3,5,0,15,9,34.04,7.9 
S,sat,33,15,3,5,25,15,9,29.58,7.98 
S,unsat,None,15,3,5,50,15,9,24.12,4.64 
